DATE_TIME,DC_POWER,AC_POWER
2020-05-15 02:15:00,0.0,0.0
2020-05-15 02:15:00,0.0,0.0
2020-05-15 02:30:00,0.0,0.0
2020-05-15 02:30:00,0.0,0.0
2020-05-15 02:30:00,0.0,0.0
2020-05-15 02:30:00,0.0,0.0
2020-05-15 02:30:00,0.0,0.0
2020-05-15 02:30:00,0.0,0.0
2020-05-15 02:30:00,0.0,0.0
2020-05-15 02:30:00,0.0,0.0
2020-05-15 02:30:00,0.0,0.0
2020-05-15 02:30:00,0.0,0.0
2020-05-15 02:30:00,0.0,0.0
2020-05-15 02:30:00,0.0,0.0
2020-05-15 02:30:00,0.0,0.0
2020-05-15 02:30:00,0.0,0.0
2020-05-15 02:30:00,0.0,0.0
2020-05-15 02:30:00,0.0,0.0
2020-05-15 02:30:00,0.0,0.0
2020-05-15 02:30:00,0.0,0.0
2020-05-15 02:30:00,0.0,0.0
2020-05-15 02:30:00,0.0,0.0
2020-05-15 02:30:00,0.0,0.0
2020-05-15 02:45:00,0.0,0.0
2020-05-15 02:45:00,0.0,0.0
2020-05-15 02:45:00,0.0,0.0
2020-05-15 02:45:00,0.0,0.0
2020-05-15 02:45:00,0.0,0.0
2020-05-15 02:45:00,0.0,0.0
2020-05-15 02:45:00,0.0,0.0
2020-05-15 02:45:00,0.0,0.0
2020-05-15 02:45:00,0.0,0.0
2020-05-15 02:45:00,0.0,0.0
2020-05-15 02:45:00,0.0,0.0
2020-05-15 02:45:00,0.0,0.0
2020-05-15 02:45:00,0.0,0.0
2020-05-15 02:45:00,0.0,0.0
2020-05-15 02:45:00,0.0,0.0
2020-05-15 02:45:00,0.0,0.0
2020-05-15 02:45:00,0.0,0.0
2020-05-15 02:45:00,0.0,0.0
2020-05-15 02:45:00,0.0,0.0
2020-05-15 02:45:00,0.0,0.0
2020-05-15 02:45:00,0.0,0.0
2020-05-15 03:00:00,0.0,0.0
2020-05-15 03:00:00,0.0,0.0
2020-05-15 03:00:00,0.0,0.0
2020-05-15 03:00:00,0.0,0.0
2020-05-15 03:00:00,0.0,0.0
2020-05-15 03:00:00,0.0,0.0
2020-05-15 03:00:00,0.0,0.0
2020-05-15 03:00:00,0.0,0.0
2020-05-15 03:00:00,0.0,0.0
2020-05-15 03:00:00,0.0,0.0
2020-05-15 03:00:00,0.0,0.0
2020-05-15 03:00:00,0.0,0.0
2020-05-15 03:00:00,0.0,0.0
2020-05-15 03:00:00,0.0,0.0
2020-05-15 03:00:00,0.0,0.0
2020-05-15 03:00:00,0.0,0.0
2020-05-15 03:00:00,0.0,0.0
2020-05-15 03:00:00,0.0,0.0
2020-05-15 03:00:00,0.0,0.0
2020-05-15 03:00:00,0.0,0.0
2020-05-15 03:00:00,0.0,0.0
2020-05-15 03:15:00,0.0,0.0
2020-05-15 03:15:00,0.0,0.0
2020-05-15 03:15:00,0.0,0.0
2020-05-15 03:15:00,0.0,0.0
2020-05-15 03:15:00,0.0,0.0
2020-05-15 03:15:00,0.0,0.0
2020-05-15 03:15:00,0.0,0.0
2020-05-15 03:15:00,0.0,0.0
2020-05-15 03:15:00,0.0,0.0
2020-05-15 03:15:00,0.0,0.0
2020-05-15 03:15:00,0.0,0.0
2020-05-15 03:15:00,0.0,0.0
2020-05-15 03:15:00,0.0,0.0
2020-05-15 03:15:00,0.0,0.0
2020-05-15 03:15:00,0.0,0.0
2020-05-15 03:15:00,0.0,0.0
2020-05-15 03:15:00,0.0,0.0
2020-05-15 03:15:00,0.0,0.0
2020-05-15 03:15:00,0.0,0.0
2020-05-15 03:15:00,0.0,0.0
2020-05-15 03:15:00,0.0,0.0
2020-05-15 03:30:00,0.0,0.0
2020-05-15 03:30:00,0.0,0.0
2020-05-15 03:30:00,0.0,0.0
2020-05-15 03:30:00,0.0,0.0
2020-05-15 03:30:00,0.0,0.0
2020-05-15 03:30:00,0.0,0.0
2020-05-15 03:30:00,0.0,0.0
2020-05-15 03:30:00,0.0,0.0
2020-05-15 03:30:00,0.0,0.0
2020-05-15 03:30:00,0.0,0.0
2020-05-15 03:30:00,0.0,0.0
2020-05-15 03:30:00,0.0,0.0
2020-05-15 03:30:00,0.0,0.0
2020-05-15 03:30:00,0.0,0.0
2020-05-15 03:30:00,0.0,0.0
2020-05-15 03:30:00,0.0,0.0
2020-05-15 03:30:00,0.0,0.0
2020-05-15 03:30:00,0.0,0.0
2020-05-15 03:30:00,0.0,0.0
2020-05-15 03:30:00,0.0,0.0
2020-05-15 03:30:00,0.0,0.0
2020-05-15 03:45:00,0.0,0.0
2020-05-15 03:45:00,0.0,0.0
2020-05-15 03:45:00,0.0,0.0
2020-05-15 03:45:00,0.0,0.0
2020-05-15 03:45:00,0.0,0.0
2020-05-15 03:45:00,0.0,0.0
2020-05-15 03:45:00,0.0,0.0
2020-05-15 03:45:00,0.0,0.0
2020-05-15 03:45:00,0.0,0.0
2020-05-15 03:45:00,0.0,0.0
2020-05-15 03:45:00,0.0,0.0
2020-05-15 03:45:00,0.0,0.0
2020-05-15 03:45:00,0.0,0.0
2020-05-15 03:45:00,0.0,0.0
2020-05-15 03:45:00,0.0,0.0
2020-05-15 03:45:00,0.0,0.0
2020-05-15 03:45:00,0.0,0.0
2020-05-15 03:45:00,0.0,0.0
2020-05-15 03:45:00,0.0,0.0
2020-05-15 03:45:00,0.0,0.0
2020-05-15 03:45:00,0.0,0.0
2020-05-15 04:00:00,0.0,0.0
2020-05-15 04:00:00,0.0,0.0
2020-05-15 04:00:00,0.0,0.0
2020-05-15 04:00:00,0.0,0.0
2020-05-15 04:00:00,0.0,0.0
2020-05-15 04:00:00,0.0,0.0
2020-05-15 04:00:00,0.0,0.0
2020-05-15 04:00:00,0.0,0.0
2020-05-15 04:00:00,0.0,0.0
2020-05-15 04:00:00,0.0,0.0
2020-05-15 04:00:00,0.0,0.0
2020-05-15 04:00:00,0.0,0.0
2020-05-15 04:00:00,0.0,0.0
2020-05-15 04:00:00,0.0,0.0
2020-05-15 04:00:00,0.0,0.0
2020-05-15 04:00:00,0.0,0.0
2020-05-15 04:00:00,0.0,0.0
2020-05-15 04:00:00,0.0,0.0
2020-05-15 04:00:00,0.0,0.0
2020-05-15 04:00:00,0.0,0.0
2020-05-15 04:00:00,0.0,0.0
2020-05-15 04:15:00,0.0,0.0
2020-05-15 04:15:00,0.0,0.0
2020-05-15 04:15:00,0.0,0.0
2020-05-15 04:15:00,0.0,0.0
2020-05-15 04:15:00,0.0,0.0
2020-05-15 04:15:00,0.0,0.0
2020-05-15 04:15:00,0.0,0.0
2020-05-15 04:15:00,0.0,0.0
2020-05-15 04:15:00,0.0,0.0
2020-05-15 04:15:00,0.0,0.0
2020-05-15 04:15:00,0.0,0.0
2020-05-15 04:15:00,0.0,0.0
2020-05-15 04:15:00,0.0,0.0
2020-05-15 04:15:00,0.0,0.0
2020-05-15 04:15:00,0.0,0.0
2020-05-15 04:15:00,0.0,0.0
2020-05-15 04:15:00,0.0,0.0
2020-05-15 04:15:00,0.0,0.0
2020-05-15 04:15:00,0.0,0.0
2020-05-15 04:15:00,0.0,0.0
2020-05-15 04:15:00,0.0,0.0
2020-05-15 04:15:00,0.0,0.0
2020-05-15 04:30:00,0.0,0.0
2020-05-15 04:30:00,0.0,0.0
2020-05-15 04:30:00,0.0,0.0
2020-05-15 04:30:00,0.0,0.0
2020-05-15 04:30:00,0.0,0.0
2020-05-15 04:30:00,0.0,0.0
2020-05-15 04:30:00,0.0,0.0
2020-05-15 04:30:00,0.0,0.0
2020-05-15 04:30:00,0.0,0.0
2020-05-15 04:30:00,0.0,0.0
2020-05-15 04:30:00,0.0,0.0
2020-05-15 04:30:00,0.0,0.0
2020-05-15 04:30:00,0.0,0.0
2020-05-15 04:30:00,0.0,0.0
2020-05-15 04:30:00,0.0,0.0
2020-05-15 04:30:00,0.0,0.0
2020-05-15 04:30:00,0.0,0.0
2020-05-15 04:30:00,0.0,0.0
2020-05-15 04:30:00,0.0,0.0
2020-05-15 04:30:00,0.0,0.0
2020-05-15 04:30:00,0.0,0.0
2020-05-15 04:30:00,0.0,0.0
2020-05-15 04:45:00,0.0,0.0
2020-05-15 04:45:00,0.0,0.0
2020-05-15 04:45:00,0.0,0.0
2020-05-15 04:45:00,0.0,0.0
2020-05-15 04:45:00,0.0,0.0
2020-05-15 04:45:00,0.0,0.0
2020-05-15 04:45:00,0.0,0.0
2020-05-15 04:45:00,0.0,0.0
2020-05-15 04:45:00,0.0,0.0
2020-05-15 04:45:00,0.0,0.0
2020-05-15 04:45:00,0.0,0.0
2020-05-15 04:45:00,0.0,0.0
2020-05-15 04:45:00,0.0,0.0
2020-05-15 04:45:00,0.0,0.0
2020-05-15 04:45:00,0.0,0.0
2020-05-15 04:45:00,0.0,0.0
2020-05-15 04:45:00,0.0,0.0
2020-05-15 04:45:00,0.0,0.0
2020-05-15 04:45:00,0.0,0.0
2020-05-15 04:45:00,0.0,0.0
2020-05-15 04:45:00,0.0,0.0
2020-05-15 04:45:00,0.0,0.0
2020-05-15 05:00:00,0.0,0.0
2020-05-15 05:00:00,0.0,0.0
2020-05-15 05:00:00,0.0,0.0
2020-05-15 05:00:00,0.0,0.0
2020-05-15 05:00:00,0.0,0.0
2020-05-15 05:00:00,0.0,0.0
2020-05-15 05:00:00,0.0,0.0
2020-05-15 05:00:00,0.0,0.0
2020-05-15 05:00:00,0.0,0.0
2020-05-15 05:00:00,0.0,0.0
2020-05-15 05:00:00,0.0,0.0
2020-05-15 05:00:00,0.0,0.0
2020-05-15 05:00:00,0.0,0.0
2020-05-15 05:00:00,0.0,0.0
2020-05-15 05:00:00,0.0,0.0
2020-05-15 05:00:00,0.0,0.0
2020-05-15 05:00:00,0.0,0.0
2020-05-15 05:00:00,0.0,0.0
2020-05-15 05:00:00,0.0,0.0
2020-05-15 05:00:00,0.0,0.0
2020-05-15 05:00:00,0.0,0.0
2020-05-15 05:00:00,0.0,0.0
2020-05-15 05:15:00,0.0,0.0
2020-05-15 05:15:00,0.0,0.0
2020-05-15 05:15:00,0.0,0.0
2020-05-15 05:15:00,0.0,0.0
2020-05-15 05:15:00,0.0,0.0
2020-05-15 05:15:00,0.0,0.0
2020-05-15 05:15:00,0.0,0.0
2020-05-15 05:15:00,0.0,0.0
2020-05-15 05:15:00,0.0,0.0
2020-05-15 05:15:00,0.0,0.0
2020-05-15 05:15:00,0.0,0.0
2020-05-15 05:15:00,0.0,0.0
2020-05-15 05:15:00,0.0,0.0
2020-05-15 05:15:00,0.0,0.0
2020-05-15 05:15:00,0.0,0.0
2020-05-15 05:15:00,0.0,0.0
2020-05-15 05:15:00,0.0,0.0
2020-05-15 05:15:00,0.0,0.0
2020-05-15 05:15:00,0.0,0.0
2020-05-15 05:15:00,0.0,0.0
2020-05-15 05:15:00,0.0,0.0
2020-05-15 05:30:00,0.0,0.0
2020-05-15 05:30:00,0.0,0.0
2020-05-15 05:30:00,0.0,0.0
2020-05-15 05:30:00,0.0,0.0
2020-05-15 05:30:00,0.0,0.0
2020-05-15 05:30:00,0.0,0.0
2020-05-15 05:30:00,0.0,0.0
2020-05-15 05:30:00,0.0,0.0
2020-05-15 05:30:00,0.0,0.0
2020-05-15 05:30:00,0.0,0.0
2020-05-15 05:30:00,0.0,0.0
2020-05-15 05:30:00,0.0,0.0
2020-05-15 05:30:00,0.0,0.0
2020-05-15 05:30:00,0.0,0.0
2020-05-15 05:30:00,0.0,0.0
2020-05-15 05:30:00,0.0,0.0
2020-05-15 05:30:00,0.0,0.0
2020-05-15 05:30:00,0.0,0.0
2020-05-15 05:30:00,0.0,0.0
2020-05-15 05:30:00,0.0,0.0
2020-05-15 05:30:00,0.0,0.0
2020-05-15 05:45:00,0.0,0.0
2020-05-15 05:45:00,0.0,0.0
2020-05-15 05:45:00,0.0,0.0
2020-05-15 05:45:00,0.0,0.0
2020-05-15 05:45:00,0.0,0.0
2020-05-15 05:45:00,0.0,0.0
2020-05-15 05:45:00,0.0,0.0
2020-05-15 05:45:00,0.0,0.0
2020-05-15 05:45:00,0.0,0.0
2020-05-15 05:45:00,0.0,0.0
2020-05-15 05:45:00,0.0,0.0
2020-05-15 05:45:00,0.0,0.0
2020-05-15 05:45:00,0.0,0.0
2020-05-15 05:45:00,0.0,0.0
2020-05-15 05:45:00,0.0,0.0
2020-05-15 05:45:00,0.0,0.0
2020-05-15 05:45:00,0.0,0.0
2020-05-15 05:45:00,0.0,0.0
2020-05-15 05:45:00,0.0,0.0
2020-05-15 05:45:00,0.0,0.0
2020-05-15 05:45:00,0.0,0.0
2020-05-15 06:00:00,41.85714286,4.028571429
2020-05-15 06:00:00,57.0,5.5
2020-05-15 06:00:00,54.625,5.275
2020-05-15 06:00:00,54.625,5.275
2020-05-15 06:00:00,38.625,3.7375
2020-05-15 06:00:00,52.625,5.075
2020-05-15 06:00:00,38.875,3.75
2020-05-15 06:00:00,37.375,3.6
2020-05-15 06:00:00,50.16666667,4.85
2020-05-15 06:00:00,34.875,3.3625
2020-05-15 06:00:00,37.0,3.571428571
2020-05-15 06:00:00,24.5,2.366666667
2020-05-15 06:00:00,58.57142857,5.671428571
2020-05-15 06:00:00,43.85714286,4.228571429
2020-05-15 06:00:00,0.0,0.0
2020-05-15 06:00:00,54.375,5.25
2020-05-15 06:00:00,58.42857143,5.628571429
2020-05-15 06:00:00,58.0,5.585714286
2020-05-15 06:00:00,53.5,5.1625
2020-05-15 06:00:00,37.14285714,3.585714286
2020-05-15 06:00:00,56.125,5.425
2020-05-15 06:15:00,307.1428571,29.67142857
2020-05-15 06:15:00,315.4285714,30.47142857
2020-05-15 06:15:00,303.0,29.25714286
2020-05-15 06:15:00,311.5714286,30.08571429
2020-05-15 06:15:00,300.0,28.95714286
2020-05-15 06:15:00,312.7142857,30.18571429
2020-05-15 06:15:00,301.2857143,29.08571429
2020-05-15 06:15:00,277.7142857,26.84285714
2020-05-15 06:15:00,309.0,29.84285714
2020-05-15 06:15:00,298.7142857,28.85714286
2020-05-15 06:15:00,316.25,30.5625
2020-05-15 06:15:00,315.1428571,30.44285714
2020-05-15 06:15:00,278.0,26.8625
2020-05-15 06:15:00,310.5714286,30.01428571
2020-05-15 06:15:00,318.625,30.775
2020-05-15 06:15:00,311.4285714,30.1
2020-05-15 06:15:00,279.625,27.0125
2020-05-15 06:15:00,315.0,30.4375
2020-05-15 06:15:00,303.4285714,29.32857143
2020-05-15 06:15:00,296.3333333,28.63333333
2020-05-15 06:15:00,61.125,5.9125
2020-05-15 06:30:00,614.875,59.55
2020-05-15 06:30:00,681.25,66.0125
2020-05-15 06:30:00,688.875,66.775
2020-05-15 06:30:00,682.25,66.1125
2020-05-15 06:30:00,696.125,67.475
2020-05-15 06:30:00,683.25,66.2125
2020-05-15 06:30:00,702.875,68.1375
2020-05-15 06:30:00,680.5,65.95
2020-05-15 06:30:00,677.0,65.5875
2020-05-15 06:30:00,627.4285714,60.77142857
2020-05-15 06:30:00,687.0,66.575
2020-05-15 06:30:00,674.3333333,65.35
2020-05-15 06:30:00,719.25,69.7375
2020-05-15 06:30:00,713.5,69.2
2020-05-15 06:30:00,720.0,69.8
2020-05-15 06:30:00,704.2857143,68.24285714
2020-05-15 06:30:00,692.75,67.1375
2020-05-15 06:30:00,626.5714286,60.68571429
2020-05-15 06:30:00,712.1428571,69.02857143
2020-05-15 06:30:00,873.0,84.8
2020-05-15 06:30:00,697.75,67.625
2020-05-15 06:30:00,716.1428571,69.42857143
2020-05-15 06:45:00,1271.428571,123.8285714
2020-05-15 06:45:00,1166.857143,113.4571429
2020-05-15 06:45:00,1264.714286,123.1571429
2020-05-15 06:45:00,1332.857143,130.0142857
2020-05-15 06:45:00,1317.714286,128.5142857
2020-05-15 06:45:00,1289.285714,125.6857143
2020-05-15 06:45:00,1296.714286,126.3714286
2020-05-15 06:45:00,1293.571429,126.0857143
2020-05-15 06:45:00,1264.142857,123.1142857
2020-05-15 06:45:00,1400.0,136.6
2020-05-15 06:45:00,1210.0,117.8125
2020-05-15 06:45:00,1338.125,130.4875
2020-05-15 06:45:00,1290.0,125.75
2020-05-15 06:45:00,1380.571429,134.6428571
2020-05-15 06:45:00,1292.125,125.9625
2020-05-15 06:45:00,1298.857143,126.6714286
2020-05-15 06:45:00,1373.875,134.075
2020-05-15 06:45:00,1331.857143,129.8857143
2020-05-15 06:45:00,1306.714286,127.4142857
2020-05-15 06:45:00,1334.285714,130.1428571
2020-05-15 06:45:00,1224.75,119.275
2020-05-15 06:45:00,1348.142857,131.5
2020-05-15 07:00:00,1881.2,184.38
2020-05-15 07:00:00,1877.125,184.0125
2020-05-15 07:00:00,1865.375,182.8375
2020-05-15 07:00:00,1895.75,185.8125
2020-05-15 07:00:00,1861.625,182.475
2020-05-15 07:00:00,1897.125,185.9625
2020-05-15 07:00:00,1877.875,184.075
2020-05-15 07:00:00,1661.5,162.675
2020-05-15 07:00:00,1875.25,183.8375
2020-05-15 07:00:00,1873.375,183.625
2020-05-15 07:00:00,1739.571429,170.5
2020-05-15 07:00:00,2009.625,197.0
2020-05-15 07:00:00,1870.857143,183.3857143
2020-05-15 07:00:00,1990.375,195.1
2020-05-15 07:00:00,1963.375,192.45
2020-05-15 07:00:00,1904.428571,186.7
2020-05-15 07:00:00,1920.25,188.25
2020-05-15 07:00:00,1734.571429,170.0142857
2020-05-15 07:00:00,1937.375,189.9125
2020-05-15 07:00:00,1862.571429,182.5857143
2020-05-15 07:00:00,1904.571429,186.7
2020-05-15 07:00:00,1942.142857,190.3714286
2020-05-15 07:15:00,2036.428571,199.6285714
2020-05-15 07:15:00,1814.857143,177.8857143
2020-05-15 07:15:00,2015.285714,197.5571429
2020-05-15 07:15:00,2072.857143,203.2285714
2020-05-15 07:15:00,2062.0,202.1714286
2020-05-15 07:15:00,2046.428571,200.6142857
2020-05-15 07:15:00,2012.428571,197.2571429
2020-05-15 07:15:00,2004.428571,196.5142857
2020-05-15 07:15:00,2034.833333,199.4833333
2020-05-15 07:15:00,1873.5,183.65
2020-05-15 07:15:00,2045.857143,200.5571429
2020-05-15 07:15:00,1995.5,195.6125
2020-05-15 07:15:00,2143.714286,210.1714286
2020-05-15 07:15:00,2114.285714,207.2714286
2020-05-15 07:15:00,2090.285714,204.9285714
2020-05-15 07:15:00,2035.428571,199.5285714
2020-05-15 07:15:00,1856.375,181.9375
2020-05-15 07:15:00,2088.714286,204.7428571
2020-05-15 07:15:00,2024.285714,198.4714286
2020-05-15 07:15:00,2022.0,198.225
2020-05-15 07:15:00,2076.285714,203.5571429
2020-05-15 07:15:00,2098.428571,205.7285714
2020-05-15 07:30:00,1740.125,170.5375
2020-05-15 07:30:00,1974.0,193.5125
2020-05-15 07:30:00,1967.125,192.825
2020-05-15 07:30:00,2025.857143,198.6
2020-05-15 07:30:00,1987.714286,194.8571429
2020-05-15 07:30:00,1998.75,195.925
2020-05-15 07:30:00,1969.25,193.0375
2020-05-15 07:30:00,1951.0,191.2625
2020-05-15 07:30:00,1958.25,191.9375
